Gender,Age [10-15],Age [16-20],Age [21-25],Age [26-30],Age [31-35],Level,access_to_material_in my academy,family_financial_status_allows_me_to_focus,parent_guardian_support_education_learning,feel_supported_accepted_coursemate_friends,atleast_one_close_friend,positive_supportive_relation_with_lecturers,rarely_have_conflict_with_classmate_lecturer,constantly_attend_lectures_on_time,avoid_engaging _risky_behavior,family_status_stable_supportive_in _academic_pursuits,parent_guardian_encourages_academic_pursuit,no_significant_family_issues_interfere_academic_pursuit,strong_sense_belonging_university_community,University_provide_adequate_support_academic_pursuit,feel_safe_comfortable_in_school_environment,What_ your_current_CGPA
Male,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Frequently,Stable,Agree,Neutral,Little Sense of Belonging,Neutral,Neutral,3.5 to 4.49
Female,0,1,0,0,0,400L,Neutral,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Very Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,500L,Agree,Agree,Agree,Agree,Neutral,Agree,Not Frequently,Agree,Frequently,Stable,Agree,Agree,Neutral,Neutral,Neutral,3.5 to 4.49
Male,0,1,0,0,0,300L,Agree,Agree,Agree,Neural,Neutral,Neutral,Not Frequently,Agree,Frequently,Stable,Strongly Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Male,0,1,0,0,0,300L,Agree,Agree,Agree,Neural,Neutral,Neutral,Not Frequently,Agree,Frequently,Stable,Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Neutral,Disagree,Strongly Disagree,Disagree,Frequently,Neutral,Not Frequently,Very Stable,Disagree,Neutral,No Sense of Belonging,Bad Support,Strongly Disagree,2.0 to 2.49
Male,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not Frequently,Agree,Frequently,Stable,Strongly Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Agree,less than 2.0
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,less than 2.0
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,1,0,0,300L,Agree,Neural,Strongly Agree,Disagree,Neutral,Disagree,Neutral,Disagree,Frequently,Neutral,Disagree,Agree,Strong Sense of Belonging,Litle Support,Neutral,2.0 to 2.49
Female,1,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,less than 2.0
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Neutral,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Male,0,1,0,0,0,500L,Disagree,Agree,Agree,Disagree,Strongly Disagree,Strongly Agree,Neutral,Agree,Frequently,Stable,Agree,Neutral,No Sense of Belonging,No Support,Disagree,3.5 to 4.49
Male,0,1,0,0,0,500L,Neutral,Agree,Strongly Agree,Neural,Neutral,Neutral,Not Frequently,Agree,Frequently,Stable,Agree,Neutral,Neutral,Neutral,Neutral,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,less than 2.0
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Male,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Neutral,Strongly Agree,Not Frequently,Strongly Agree,Neutral,Stable,Agree,Agree,Worst Sense of Belonging,Bad Support,Strongly Disagree,3.5 to 4.49
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Agree,Agree,Neutral,Neural,Neutral,Strongly Agree,Neutral,Strongly Agree,Neutral,Neutral,Neutral,Agree,No Sense of Belonging,No Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Male,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Frequently,Agree,Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Agree,Neutral,Very Stable,Agree,Agree,Neutral,No Support,Neutral,2.5 to 3.49
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,less than 2.0
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not Frequently,Agree,Neutral,Not Stable,Agree,Agree,Neutral,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,0,0,1,0,0,300L,Strongly Agree,Sreongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Not More Frequently,Stable,Agree,Agree,Little Sense of Belonging,Litle Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,less than 2.0
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,Frequently,Stable,Agree,Neutral,Little Sense of Belonging,Litle Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Strongly Agree,Not Frequently,Very Stable,Agree,Neutral,Strong Sense of Belonging,Strong Support,Neutral,2.0 to 2.49
Female,0,1,0,0,0,500L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,0,1,0,0,300L,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Strongly Agree,Not More Frequently,Neutral,Agree,Strongly Agree,Worst Sense of Belonging,Bad Support,Agree,3.5 to 4.49
Female,0,1,1,0,0,400L,Neutral,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Not at All,Agree,Frequently,Neutral,Agree,Disagree,Neutral,Litle Support,Agree,less than 2.0
Male,0,0,1,0,0,400L,Agree,Neural,Agree,Agree,Disagree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,500L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Neutral,Agree,Not at All,Agree,Not Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,less than 2.0
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,2.5 to 3.49
Female,0,1,0,0,0,500L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,0,1,0,0,500L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,2.0 to 2.49
Female,1,1,0,0,0,500L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,500L,Agree,Agree,Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,0,1,0,0,200L,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,less than 2.0
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Agree,More Frequently,Stable,Strongly Agree,Agree,Little Sense of Belonging,Litle Support,Agree,less than 2.0
Female,0,1,0,0,0,500L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,500L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not at All,Agree,Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Neural,Agree,Neutral,Not at All,Strongly Agree,More Frequently,Very Stable,Agree,Agree,Neutral,Neutral,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Agree,More Frequently,Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,less than 2.0
Female,0,1,0,0,0,500L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,0,1,0,0,300L,Agree,Agree,Agree,Agree,Agree,Neutral,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,400L,Strongly Agree,Agree,Strongly Agree,Neural,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,0,1,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Male,0,1,0,0,0,300L,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Male,0,0,1,0,0,400L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,500L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.5 to 3.49
Female,0,0,0,1,0,500L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.5 to 3.49
Male,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Agree,Not Frequently,Not Stable,Agree,Agree,Little Sense of Belonging,Strong Support,Agree,2.5 to 3.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,1,0,0,0,0,400L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Disagree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.0 to 2.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Male,0,0,1,0,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.5 to 3.49
Female,0,1,0,0,0,400L,Agree,Agree,Strongly Agree,Neural,Neutral,Neutral,Not Frequently,Strongly Agree,More Frequently,Stable,Agree,Agree,Neutral,Neutral,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Little Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,0,0,1,0,200L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,2.5 to 3.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Most Frequently,Strongly Agree,More Frequently,Very Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not at All,Strongly Agree,Not More Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Male,0,1,0,0,0,200L,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Neutral,Not Frequently,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Neutral,2.0 to 2.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,1,0,0,0,200L,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,3.5 to 4.49
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Not at All,Agree,More Frequently,Neutral,Strongly Agree,Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Male,0,0,1,0,0,200L,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Not at All,Strongly Agree,More Frequently,Stable,Strongly Agree,Strongly Agree,Strong Sense of Belonging,Strong Support,Strongly Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Agree,Not at All,Strongly Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Agree,4.5 and above
Female,0,1,0,0,0,300L,Agree,Agree,Agree,Agree,Agree,Neutral,Not Frequently,Agree,More Frequently,Stable,Agree,Agree,Strong Sense of Belonging,Strong Support,Neutral,2.5 to 3.49
